,Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,License,Product,Sales,Quantity,Discount,Profit,Month_Year,Discount Category,Profit Margin,Sales Percentage,Month,Year,Discount Amount
5322,EMEA-2020-109043,2020-08-15,Jacob Vaughan,Germany,Frankfurt,EMEA,EU-WEST,BNP Paribas,1065,Finance,SMB,0OEGZ9WOVH,Support,91.36,5,0.2,29.692,August 2020,Low Discount,32.5,0.8,August,2020,22.83999999999999
5323,EMEA-2020-109162,2020-06-08,Justin Walsh,South Africa,Cape Town,EMEA,MEA,Tyson Foods,1088,Consumer Products,Strategic,86PWG9BHRV,FinanceHub,170.352,3,0.2,10.647,June 2020,Low Discount,6.25,0.8,June,2020,42.587999999999994
5324,EMEA-2020-109855,2020-09-01,Harry Brown,United Kingdom,London,EMEA,UKIR,Bank of America Corp.,1011,Finance,SMB,TGPBMHV006,ContactMatcher,23.744,2,0.2,8.3104,September 2020,Low Discount,35.0,0.8,September,2020,5.936
5325,EMEA-2020-109855,2020-09-01,Harry Brown,United Kingdom,London,EMEA,UKIR,Bank of America Corp.,1011,Finance,SMB,9UW0S4DH5Z,Data Smasher,357.0,3,0.0,57.12,September 2020,No Discount,16.0,1.0,September,2020,0.0
5326,EMEA-2020-109904,2020-07-14,Emily Blake,United Kingdom,London,EMEA,UKIR,Comcast,1022,Communications,Strategic,B2CRSEVVGP,ChatBot Plugin,17.94,3,0.0,4.485,July 2020,No Discount,25.0,1.0,July,2020,0.0
5327,EMEA-2020-110065,2020-08-05,Gordon Graham,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,Strategic,AILVNB5XAS,ChatBot Plugin,15.96,7,0.0,7.0224,August 2020,No Discount,44.0,1.0,August,2020,0.0
5328,EMEA-2020-110065,2020-08-05,Gordon Graham,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,Strategic,3WD6F364EN,Site Analytics,135.99,1,0.0,36.7173,August 2020,No Discount,27.0,1.0,August,2020,0.0
5329,EMEA-2020-110100,2020-04-25,Rose Scott,Sweden,Stockholm,EMEA,NOR,CVS Health,1026,Retail,SMB,1054YDVY8W,Site Analytics,302.376,3,0.2,37.797,April 2020,Low Discount,12.5,0.8,April,2020,75.594
5330,EMEA-2020-110408,2020-10-18,Joseph Forsyth,Portugal,Porto,EMEA,EU-WEST,Trafigura Group,1100,Finance,Strategic,V8RV21G210,FinanceHub,545.88,6,0.0,70.9644,October 2020,No Discount,13.0,1.0,October,2020,0.0
5331,EMEA-2020-110408,2020-10-18,Joseph Forsyth,Portugal,Porto,EMEA,EU-WEST,Trafigura Group,1100,Finance,Strategic,WRBMWWMXGU,Marketing Suite - Gold,275.97,3,0.0,11.0388,October 2020,No Discount,4.0,1.0,October,2020,0.0
5332,EMEA-2020-110408,2020-10-18,Joseph Forsyth,Portugal,Porto,EMEA,EU-WEST,Trafigura Group,1100,Finance,Strategic,NY13RGDBI3,Site Analytics,1394.95,5,0.0,362.687,October 2020,No Discount,26.0,1.0,October,2020,0.0
5333,EMEA-2020-110422,2020-01-22,Dan Allan,Germany,Hamburg,EMEA,EU-WEST,Johnson & Johnson,1055,Healthcare,SMB,ETHXMB5TMD,SaaS Connector Pack,25.248,3,0.2,4.1028,January 2020,Low Discount,16.25,0.8,January,2020,6.311999999999998
5334,EMEA-2020-110555,2020-04-11,Alison Miller,Netherlands,The Hague,EMEA,EU-WEST,HSBC Holdings,1070,Finance,SMB,R9VKOMD8SO,Data Smasher,217.44,6,0.0,91.3248,April 2020,No Discount,42.0,1.0,April,2020,0.0
5335,EMEA-2020-110555,2020-04-11,Alison Miller,Netherlands,The Hague,EMEA,EU-WEST,HSBC Holdings,1070,Finance,SMB,3BC49N3R4T,Marketing Suite - Gold,87.08,7,0.0,24.3824,April 2020,No Discount,28.0,1.0,April,2020,0.0
5336,EMEA-2020-110555,2020-04-11,Alison Miller,Netherlands,The Hague,EMEA,EU-WEST,HSBC Holdings,1070,Finance,SMB,WRNMSGA3EJ,Site Analytics,105.584,2,0.2,9.2386,April 2020,Low Discount,8.75,0.8,April,2020,26.395999999999987
5337,EMEA-2020-110611,2020-10-06,Joanne Hemmings,France,Paris,EMEA,EU-WEST,Walmart,1096,Retail,SMB,ZKN935AOIU,Marketing Suite - Gold,83.92,5,0.2,-13.637,October 2020,Low Discount,-16.25,0.8,October,2020,20.97999999999999
5338,EMEA-2020-110639,2020-08-23,Sean Taylor,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,SMB,"0FIEWTJZK0, 0S1M1ODLN2",Support,71.84,8,0.0,34.9424,August 2020,No Discount,48.64,1.0,August,2020,0.0
5339,EMEA-2020-111150,2020-12-31,Connor McDonald,Poland,Warsaw,EMEA,EU-WEST,Chevron,1017,Energy,Strategic,LELA61X90C,ChatBot Plugin,29.68,7,0.0,11.5752,December 2020,No Discount,39.0,1.0,December,2020,0.0
5340,EMEA-2020-111150,2020-12-31,Connor McDonald,Poland,Warsaw,EMEA,EU-WEST,Chevron,1017,Energy,Strategic,MW9SZXAMYI,Data Smasher,47.53,7,0.0,16.1602,December 2020,No Discount,34.0,1.0,December,2020,0.0
5341,EMEA-2020-111157,2020-03-02,Audrey Alsop,France,Paris,EMEA,EU-WEST,Trafigura Group,1100,Finance,Strategic,R0F3MQRPXS,Data Smasher,151.2,3,0.2,32.13,March 2020,Low Discount,21.25,0.8,March,2020,37.79999999999998
5342,EMEA-2020-111157,2020-03-02,Audrey Alsop,France,Paris,EMEA,EU-WEST,Trafigura Group,1100,Finance,Strategic,6BS8TLRLGR,Support,3.424,1,0.2,1.07,March 2020,Low Discount,31.25,0.8,March,2020,0.8559999999999994
5343,EMEA-2020-111353,2020-11-29,Lily North,United Kingdom,London,EMEA,UKIR,American Express,1005,Finance,SMB,2W4RZOO639,FinanceHub,25.06,2,0.0,11.7782,November 2020,No Discount,47.0,1.0,November,2020,0.0
5344,EMEA-2020-111451,2020-12-26,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,BEPZ00Z149,ContactMatcher,78.6,5,0.7,-62.88,December 2020,High Discount,-80.0,0.30000000000000004,December,2020,183.39999999999995
5345,EMEA-2020-111451,2020-12-26,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,VXLULH6T3H,FinanceHub,230.352,3,0.2,20.1558,December 2020,Low Discount,8.75,0.8,December,2020,57.587999999999994
5346,EMEA-2020-111451,2020-12-26,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,"113Z30O0UU, 5CCS4F9IG5",SaaS Connector Pack,518.768,11,0.2,54.2946,December 2020,Low Discount,10.47,0.8,December,2020,129.692
5347,EMEA-2020-111451,2020-12-26,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,2Y0EVHZ2EE,Storage,27.552,3,0.2,9.2988,December 2020,Low Discount,33.75,0.8,December,2020,6.887999999999998
5348,EMEA-2020-111500,2020-08-17,Fiona Allan,United Arab Emirates,Abu Dhabi,EMEA,MEA,Ford Motor,1009,Manufacturing,Strategic,Q5MB6XRGMU,ContactMatcher,17.96,4,0.0,8.2616,August 2020,No Discount,46.0,1.0,August,2020,0.0
5349,EMEA-2020-111500,2020-08-17,Fiona Allan,United Arab Emirates,Abu Dhabi,EMEA,MEA,Ford Motor,1009,Manufacturing,Strategic,A8VXL3BK0G,Data Smasher,339.96,4,0.0,122.3856,August 2020,No Discount,36.0,1.0,August,2020,0.0
5350,EMEA-2020-111500,2020-08-17,Fiona Allan,United Arab Emirates,Abu Dhabi,EMEA,MEA,Ford Motor,1009,Manufacturing,Strategic,1IZV53EEP7,Storage,12.67,7,0.0,4.5612,August 2020,No Discount,36.0,1.0,August,2020,0.0
5351,EMEA-2020-111500,2020-08-17,Fiona Allan,United Arab Emirates,Abu Dhabi,EMEA,MEA,Ford Motor,1009,Manufacturing,Strategic,SQ8GR3Z5BG,Support,114.2,5,0.0,52.532,August 2020,No Discount,46.0,1.0,August,2020,0.0
5352,EMEA-2020-111773,2020-06-29,Kimberly Harris,United Kingdom,London,EMEA,UKIR,Intel,1051,Tech,SMB,HCM9BXIEAJ,ContactMatcher,13.92,3,0.2,4.872,June 2020,Low Discount,35.0,0.8,June,2020,3.4799999999999986
5353,EMEA-2020-111934,2020-05-05,Ella Lawrence,Spain,Seville,EMEA,EU-WEST,UnitedHealth Group,1092,Healthcare,Strategic,E8BDZPRWWU,ContactMatcher,11.88,2,0.0,5.346,May 2020,No Discount,45.0,1.0,May,2020,0.0
5354,EMEA-2020-111934,2020-05-05,Ella Lawrence,Spain,Seville,EMEA,EU-WEST,UnitedHealth Group,1092,Healthcare,Strategic,W7WVLD80Z6,Support,35.44,1,0.0,16.6568,May 2020,No Discount,47.0,1.0,May,2020,0.0
5355,EMEA-2020-112158,2020-12-02,Kevin Welch,United Kingdom,London,EMEA,UKIR,McKesson,1063,Consumer Products,SMB,SEUMT30Y8C,ContactMatcher,46.72,8,0.2,15.768,December 2020,Low Discount,33.75,0.8,December,2020,11.68
5356,EMEA-2020-112158,2020-12-02,Kevin Welch,United Kingdom,London,EMEA,UKIR,McKesson,1063,Consumer Products,SMB,XZAN2SZ4IT,Data Smasher,119.96,4,0.0,52.7824,December 2020,No Discount,44.0,1.0,December,2020,0.0
5357,EMEA-2020-112158,2020-12-02,Kevin Welch,United Kingdom,London,EMEA,UKIR,McKesson,1063,Consumer Products,SMB,TPRZQ3BXT4,Marketing Suite,883.92,5,0.2,-110.49,December 2020,Low Discount,-12.5,0.8,December,2020,220.9799999999999
5358,EMEA-2020-112403,2020-03-31,Nicola Pullman,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,70I5FHTYWV,ContactMatcher,0.852,1,0.7,-0.5964,March 2020,High Discount,-70.0,0.30000000000000004,March,2020,1.9879999999999995
5359,EMEA-2020-112564,2020-04-23,Victor Walsh,France,Paris,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,UR4LAK9168,ContactMatcher,2.502,3,0.7,-1.7514,April 2020,High Discount,-70.0,0.30000000000000004,April,2020,5.837999999999998
5360,EMEA-2020-112718,2020-12-16,Rachel Bond,Germany,Berlin,EMEA,EU-WEST,Mondelez International,1067,Consumer Products,Strategic,MB208WE3TU,ContactMatcher,1.167,1,0.7,-0.8558,December 2020,High Discount,-73.33,0.30000000000000004,December,2020,2.723
5361,EMEA-2020-112872,2020-12-06,Rebecca Dickens,Belgium,Brussels,EMEA,EU-WEST,Amazon,1004,Tech,SMB,YE4C7JE6R4,ContactMatcher,275.49,1,0.5,-170.8038,December 2020,Medium Discount,-62.0,0.5,December,2020,275.49
5362,EMEA-2020-112872,2020-12-06,Rebecca Dickens,Belgium,Brussels,EMEA,EU-WEST,Amazon,1004,Tech,SMB,JJNVWIBJKY,Marketing Suite - Gold,53.424,3,0.2,4.6746,December 2020,Low Discount,8.75,0.8,December,2020,13.356000000000002
5363,EMEA-2020-113124,2020-03-30,Claire Springer,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,SMB,23K398KCAK,Marketing Suite - Gold,129.3,2,0.0,6.465,March 2020,No Discount,5.0,1.0,March,2020,0.0
5364,EMEA-2020-113166,2020-12-24,Lily Bond,Germany,Hamburg,EMEA,EU-WEST,Bosch,1076,Tech,SMB,JVCY2WXTGA,Support,9.568,2,0.2,3.4684,December 2020,Low Discount,36.25,0.8,December,2020,2.3919999999999995
5365,EMEA-2020-113362,2020-09-14,Adam James,United Kingdom,Liverpool,EMEA,UKIR,Oracle,1072,Tech,SMB,2WIY14V8BC,Marketing Suite - Gold,449.15,5,0.0,8.983,September 2020,No Discount,2.0,1.0,September,2020,0.0
5366,EMEA-2020-113362,2020-09-14,Adam James,United Kingdom,Liverpool,EMEA,UKIR,Oracle,1072,Tech,SMB,C077WMS5SZ,SaaS Connector Pack - Gold,11.07,3,0.0,5.0922,September 2020,No Discount,46.0,1.0,September,2020,0.0
5367,EMEA-2020-113887,2020-04-05,David Lee,United Kingdom,London,EMEA,UKIR,BMW,1039,Manufacturing,Enterprise,D6W248UWC0,Support,55.48,1,0.0,26.6304,April 2020,No Discount,48.0,1.0,April,2020,0.0
5368,EMEA-2020-113929,2020-06-16,Evan Ince,United Kingdom,Birmingham,EMEA,UKIR,Banco Santander,1101,Finance,SMB,PM3CGHJJ6U,ChatBot Plugin,35.0,4,0.0,10.5,June 2020,No Discount,30.0,1.0,June,2020,0.0
5369,EMEA-2020-113929,2020-06-16,Evan Ince,United Kingdom,Birmingham,EMEA,UKIR,Banco Santander,1101,Finance,SMB,4QTDDTOO6S,ContactMatcher,39.552,3,0.2,14.3376,June 2020,Low Discount,36.25,0.8,June,2020,9.887999999999998
5370,EMEA-2020-113929,2020-06-16,Evan Ince,United Kingdom,Birmingham,EMEA,UKIR,Banco Santander,1101,Finance,SMB,SQWYXHDKSD,SaaS Connector Pack - Gold,41.4,5,0.0,19.458,June 2020,No Discount,47.0,1.0,June,2020,0.0
5371,EMEA-2020-113964,2020-09-23,Oliver King,United Kingdom,London,EMEA,UKIR,Sysco,1084,Consumer Products,Enterprise,LKMQPN5Q9G,ContactMatcher,18.464,4,0.2,6.924,September 2020,Low Discount,37.5,0.8,September,2020,4.616
5372,EMEA-2020-114181,2020-05-10,Joe Davies,France,Paris,EMEA,EU-WEST,McKesson,1063,Consumer Products,SMB,1QLT6XH1RH,ChatBot Plugin,22.32,5,0.2,5.301,May 2020,Low Discount,23.75,0.8,May,2020,5.579999999999998
5373,EMEA-2020-114181,2020-05-10,Joe Davies,France,Paris,EMEA,EU-WEST,McKesson,1063,Consumer Products,SMB,WLGZ822XIV,Marketing Suite,349.965,7,0.5,-216.9783,May 2020,Medium Discount,-62.0,0.5,May,2020,349.965
5374,EMEA-2020-114188,2020-05-20,Gordon Bower,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,0B490DC766,ChatBot Plugin,38.52,9,0.0,11.9412,May 2020,No Discount,31.0,1.0,May,2020,0.0
5375,EMEA-2020-114188,2020-05-20,Gordon Bower,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,TT2UB8E21Y,OneView,33.28,4,0.0,9.3184,May 2020,No Discount,28.0,1.0,May,2020,0.0
5376,EMEA-2020-114188,2020-05-20,Gordon Bower,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,7NKCA0I493,SaaS Connector Pack,139.86,7,0.0,60.1398,May 2020,No Discount,43.0,1.0,May,2020,0.0
5377,EMEA-2020-114251,2020-11-05,Carol Forsyth,France,Paris,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,H1LHB70PRR,ContactMatcher,13.194,2,0.7,-8.796,November 2020,High Discount,-66.67,0.30000000000000004,November,2020,30.785999999999994
5378,EMEA-2020-114251,2020-11-05,Carol Forsyth,France,Paris,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,"SCICQQEZ5C, XV2Z6GMS2R",Data Smasher,109.976,7,0.2,10.349599999999999,November 2020,Low Discount,9.41,0.8,November,2020,27.494
5379,EMEA-2020-114251,2020-11-05,Carol Forsyth,France,Paris,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,9CLY0IMVLS,Marketing Suite - Gold,1080.096,6,0.2,-94.5084,November 2020,Low Discount,-8.75,0.8,November,2020,270.0239999999999
5380,EMEA-2020-114251,2020-11-05,Carol Forsyth,France,Paris,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,17UAO7QFPL,SaaS Connector Pack,273.568,2,0.2,-34.196,November 2020,Low Discount,-12.5,0.8,November,2020,68.392
5381,EMEA-2020-114314,2020-10-11,Victoria Wilkins,United Arab Emirates,Abu Dhabi,EMEA,MEA,Valero Energy,1093,Energy,Strategic,LM4JKBZLRE,FinanceHub,7.31,1,0.0,3.4357,October 2020,No Discount,47.0,1.0,October,2020,0.0
5382,EMEA-2020-114314,2020-10-11,Victoria Wilkins,United Arab Emirates,Abu Dhabi,EMEA,MEA,Valero Energy,1093,Energy,Strategic,BY01N14QI9,SaaS Connector Pack,8.92,4,0.0,3.9248,October 2020,No Discount,44.0,1.0,October,2020,0.0
5383,EMEA-2020-114321,2020-08-20,Blake Hart,Spain,Barcelona,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,Strategic,22BQV7G290,ContactMatcher,896.99,1,0.0,421.5853,August 2020,No Discount,47.0,1.0,August,2020,0.0
5384,EMEA-2020-114321,2020-08-20,Blake Hart,Spain,Barcelona,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,Strategic,2LN05NIDYB,FinanceHub,500.24,13,0.0,145.0696,August 2020,No Discount,29.0,1.0,August,2020,0.0
5385,EMEA-2020-114321,2020-08-20,Blake Hart,Spain,Barcelona,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,Strategic,2HRSHL2C7I,Support,20.12,2,0.0,9.2552,August 2020,No Discount,46.0,1.0,August,2020,0.0
5386,EMEA-2020-114335,2020-09-28,Warren Hemmings,Germany,Frankfurt,EMEA,EU-WEST,Prudential Financial,1078,Finance,SMB,WURFMLNBTI,SaaS Connector Pack,337.088,4,0.2,16.8544,September 2020,Low Discount,5.0,0.8,September,2020,84.27199999999999
5387,EMEA-2020-114377,2020-11-05,Molly MacDonald,Spain,Barcelona,EMEA,EU-WEST,Toyota Motor,1087,Manufacturing,SMB,UZMISAS0DI,FinanceHub,149.9,5,0.0,40.473,November 2020,No Discount,27.0,1.0,November,2020,0.0
5388,EMEA-2020-114510,2020-03-14,Wanda Sharp,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,"4C4RD4L1TK, 5LJL0PVIAX",ContactMatcher,95.136,6,0.2,31.3328,March 2020,Low Discount,32.93,0.8,March,2020,23.783999999999992
5389,EMEA-2020-114510,2020-03-14,Wanda Sharp,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,OK98Z7QUZY,Data Smasher,82.8,12,0.0,6.624,March 2020,No Discount,8.0,1.0,March,2020,0.0
5390,EMEA-2020-114510,2020-03-14,Wanda Sharp,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,"UZZ0DH7S1S, 2WZG7PAXCT",Marketing Suite - Gold,102.34,3,0.0,9.0064,March 2020,No Discount,8.8,1.0,March,2020,0.0
5391,EMEA-2020-114517,2020-12-23,Stephanie Abraham,United Kingdom,London,EMEA,UKIR,Huawei,1086,Tech,Strategic,CRG2LLVSR7,ContactMatcher,53.316,2,0.4,-19.5492,December 2020,Medium Discount,-36.67,0.6,December,2020,35.54400000000001
5392,EMEA-2020-114517,2020-12-23,Stephanie Abraham,United Kingdom,London,EMEA,UKIR,Huawei,1086,Tech,Strategic,USFHFLJIAY,OneView,56.52,3,0.0,15.8256,December 2020,No Discount,28.0,1.0,December,2020,0.0
5393,EMEA-2020-114790,2020-03-11,Carol Berry,Ireland,Cork,EMEA,UKIR,American Express,1005,Finance,Strategic,6UYW7XGXM4,Data Smasher,32.96,2,0.0,14.1728,March 2020,No Discount,43.0,1.0,March,2020,0.0
5394,EMEA-2020-114790,2020-03-11,Carol Berry,Ireland,Cork,EMEA,UKIR,American Express,1005,Finance,Strategic,A5OLB9B05B,OneView,146.76,3,0.0,38.1576,March 2020,No Discount,26.0,1.0,March,2020,0.0
5395,EMEA-2020-114790,2020-03-11,Carol Berry,Ireland,Cork,EMEA,UKIR,American Express,1005,Finance,Strategic,0OZOVVJUS5,Site Analytics,587.97,3,0.0,164.6316,March 2020,No Discount,28.0,1.0,March,2020,0.0
5396,EMEA-2020-114790,2020-03-11,Carol Berry,United Kingdom,Belfast,EMEA,UKIR,American Express,1005,Finance,Strategic,0YWNVX1O6K,Support,14.94,3,0.0,7.0218,March 2020,No Discount,47.0,1.0,March,2020,0.0
5397,EMEA-2020-115084,2020-10-18,Rose Ball,United Arab Emirates,Abu Dhabi,EMEA,MEA,Target,1085,Retail,Strategic,DPKR2R8Q4N,FinanceHub,605.34,6,0.0,145.2816,October 2020,No Discount,24.0,1.0,October,2020,0.0
5398,EMEA-2020-115189,2020-12-30,Luke Rutherford,France,Paris,EMEA,EU-WEST,Safeway,1079,Retail,Strategic,YY9WOWNTFH,ContactMatcher,523.764,3,0.4,-192.0468,December 2020,Medium Discount,-36.67,0.6,December,2020,349.17600000000004
5399,EMEA-2020-115189,2020-12-30,Luke Rutherford,France,Paris,EMEA,EU-WEST,Safeway,1079,Retail,Strategic,63TT8SCKVY,Site Analytics,251.964,6,0.4,-50.3928,December 2020,Medium Discount,-20.0,0.6,December,2020,167.976
5400,EMEA-2020-115196,2020-09-09,Benjamin Berry,Sweden,Uppsala,EMEA,NOR,State Farm Insurance Cos.,1082,Finance,SMB,6G02LI3HZ9,Big Ol Database,1299.99,2,0.5,-571.9956,September 2020,Medium Discount,-44.0,0.5,September,2020,1299.99
5401,EMEA-2020-115791,2020-01-17,Molly Rees,France,Paris,EMEA,EU-WEST,Goldman Sachs Group,1042,Finance,SMB,614XJBPKMW,ContactMatcher,18.588,2,0.7,-13.6312,January 2020,High Discount,-73.33,0.30000000000000004,January,2020,43.37199999999999
5402,EMEA-2020-115791,2020-01-17,Molly Rees,France,Paris,EMEA,EU-WEST,Goldman Sachs Group,1042,Finance,SMB,GWV90CFUWQ,FinanceHub,30.072,3,0.2,10.1493,January 2020,Low Discount,33.75,0.8,January,2020,7.517999999999997
5403,EMEA-2020-115791,2020-01-17,Molly Rees,France,Paris,EMEA,EU-WEST,Goldman Sachs Group,1042,Finance,SMB,1XXB2KOFXB,SaaS Connector Pack,127.104,6,0.2,28.5984,January 2020,Low Discount,22.5,0.8,January,2020,31.775999999999996
5404,EMEA-2020-115791,2020-01-17,Molly Rees,France,Paris,EMEA,EU-WEST,Goldman Sachs Group,1042,Finance,SMB,MS2AFAQE78,Site Analytics,124.2,3,0.4,-31.05,January 2020,Medium Discount,-25.0,0.6,January,2020,82.8
5405,EMEA-2020-115980,2020-07-15,Evan Terry,Croatia,Zagreb,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,5TWPKFFNMI,Data Smasher,2.97,3,0.0,1.3068,July 2020,No Discount,44.0,1.0,July,2020,0.0
5406,EMEA-2020-115980,2020-07-15,Evan Terry,Croatia,Zagreb,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,23PCODA5FI,Storage,6.54,3,0.0,2.6814,July 2020,No Discount,41.0,1.0,July,2020,0.0
5407,EMEA-2020-116190,2020-07-26,Kimberly Langdon,Finland,Helsinki,EMEA,NOR,Home Depot,1047,Retail,SMB,"XJEJAD1XPT, AN4ZOVGRSM",FinanceHub,230.76999999999998,15,0.0,94.8859,July 2020,No Discount,41.12,1.0,July,2020,0.0
5408,EMEA-2020-116190,2020-07-26,Kimberly Langdon,Finland,Helsinki,EMEA,NOR,Home Depot,1047,Retail,SMB,KI592EPP6Q,SaaS Connector Pack,25.71,3,0.0,9.2556,July 2020,No Discount,36.0,1.0,July,2020,0.0
5409,EMEA-2020-116246,2020-09-12,Caroline Gibson,United Kingdom,London,EMEA,UKIR,Allianz,1080,Finance,SMB,A0FAR03EBB,FinanceHub,3785.292,6,0.1,420.588,September 2020,Low Discount,11.11,0.9,September,2020,420.5880000000002
5410,EMEA-2020-116407,2020-11-15,Sarah Sanderson,South Africa,Cape Town,EMEA,MEA,Prudential Financial,1078,Finance,SMB,6EYJS6HLCZ,ChatBot Plugin,4.224,3,0.2,0.4752,November 2020,Low Discount,11.25,0.8,November,2020,1.056
5411,EMEA-2020-116407,2020-11-15,Sarah Sanderson,South Africa,Cape Town,EMEA,MEA,Prudential Financial,1078,Finance,SMB,MHSRVF7WW4,OneView,333.056,2,0.2,29.1424,November 2020,Low Discount,8.75,0.8,November,2020,83.26399999999995
5412,EMEA-2020-116407,2020-11-15,Sarah Sanderson,South Africa,Cape Town,EMEA,MEA,Prudential Financial,1078,Finance,SMB,DM1P0CNV3J,Support,24.896,4,0.2,7.78,November 2020,Low Discount,31.25,0.8,November,2020,6.224
5413,EMEA-2020-116568,2020-12-14,Isaac Robertson,Germany,Stuttgart,EMEA,EU-WEST,Daimler,1052,Transportation,SMB,62WI6GMZZ8,FinanceHub,186.304,4,0.2,13.9728,December 2020,Low Discount,7.5,0.8,December,2020,46.57599999999999
5414,EMEA-2020-116666,2020-05-08,Leonard Parsons,France,Paris,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,SMB,IA5VBJ5D6J,Alchemy,1799.97,5,0.4,239.996,May 2020,Medium Discount,13.33,0.6,May,2020,1199.9800000000002
5415,EMEA-2020-116904,2020-09-23,Deirdre McDonald,Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,"TBTJ3FL8AN, 78T0GGKB9M",ContactMatcher,9462.890000000001,7,0.0,4636.9455,September 2020,No Discount,49.0,1.0,September,2020,0.0
5416,EMEA-2020-116904,2020-09-23,Deirdre McDonald,Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,TS7UPZCWF3,Marketing Suite - Gold,404.9,5,0.0,16.196,September 2020,No Discount,4.0,1.0,September,2020,0.0
5417,EMEA-2020-116904,2020-09-23,Deirdre McDonald,Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,3NG0YTFTZC,Support,32.4,5,0.0,15.552,September 2020,No Discount,48.0,1.0,September,2020,0.0
5418,EMEA-2020-117016,2020-03-04,Deirdre McDonald,Germany,Munich,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,CIHJ6Z5AAN,ChatBot Plugin,15.552,3,0.2,2.3328,March 2020,Low Discount,15.0,0.8,March,2020,3.887999999999998
5419,EMEA-2020-117135,2020-06-21,Pippa Blake,Spain,Madrid,EMEA,EU-WEST,Caterpillar,1016,Manufacturing,SMB,KMJ3AUP78L,Marketing Suite - Gold,36.84,3,0.0,10.3152,June 2020,No Discount,28.0,1.0,June,2020,0.0
5420,EMEA-2020-117135,2020-06-21,Pippa Blake,Spain,Madrid,EMEA,EU-WEST,Caterpillar,1016,Manufacturing,SMB,5VK16XG7GF,SaaS Connector Pack,104.01,1,0.0,14.5614,June 2020,No Discount,14.0,1.0,June,2020,0.0
5421,EMEA-2020-117135,2020-06-21,Pippa Blake,Spain,Madrid,EMEA,EU-WEST,Caterpillar,1016,Manufacturing,SMB,Z0ICB6R86B,Site Analytics,284.82,1,0.0,74.0532,June 2020,No Discount,26.0,1.0,June,2020,0.0
5422,EMEA-2020-117170,2020-09-17,Liam Burgess,Sweden,Stockholm,EMEA,NOR,Toyota Motor,1087,Manufacturing,SMB,982VNSDWMZ,Data Smasher,47.984,2,0.2,13.1956,September 2020,Low Discount,27.5,0.8,September,2020,11.995999999999995
5423,EMEA-2020-117170,2020-09-17,Liam Burgess,Sweden,Stockholm,EMEA,NOR,Toyota Motor,1087,Manufacturing,SMB,YCPB1GI049,Support,4.624,1,0.2,1.6762,September 2020,Low Discount,36.25,0.8,September,2020,1.1559999999999997
5424,EMEA-2020-117345,2020-08-01,Emily Blake,Sweden,Stockholm,EMEA,NOR,Comcast,1022,Communications,Strategic,2QOULC4726,FinanceHub,17.544,3,0.2,5.9211,August 2020,Low Discount,33.75,0.8,August,2020,4.385999999999999
5425,EMEA-2020-117345,2020-08-01,Emily Blake,Sweden,Stockholm,EMEA,NOR,Comcast,1022,Communications,Strategic,P7GJ9UKFMU,OneView,62.92,1,0.2,10.2245,August 2020,Low Discount,16.25,0.8,August,2020,15.72999999999999
